#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  89  96
# Band-Index    1
   0.83188    -26.396477    -26.396478
   0.86418    -26.396475    -26.396477
   0.86418    -26.396475    -26.396477
   0.92069    -26.396514    -26.396515
   0.97719    -26.396629    -26.396631
   1.03369    -26.396822    -26.396824
   1.09019    -26.397089    -26.397091
   1.14669    -26.397417    -26.397419
   1.20320    -26.397787    -26.397789
   1.25970    -26.398174    -26.398176
   1.31620    -26.398554    -26.398555
   1.37270    -26.398904    -26.398906
   1.42921    -26.399205    -26.399207
   1.48571    -26.399434    -26.399436
   1.54221    -26.399575    -26.399576
   1.59871    -26.399624    -26.399626
   1.59871    -26.399760    -26.399762
   1.65611    -26.399708    -26.399710
   1.71352    -26.399563    -26.399565
   1.77092    -26.399333    -26.399335
   1.82832    -26.399030    -26.399032
   1.88572    -26.398675    -26.398677
   1.94313    -26.398290    -26.398291
   2.00053    -26.397893    -26.397895
   2.05793    -26.397512    -26.397514
   2.11534    -26.397167    -26.397168
   2.17274    -26.396877    -26.396879
   2.23014    -26.396658    -26.396660
   2.28754    -26.396522    -26.396524
   2.34495    -26.396475    -26.396477
   2.34495    -26.396475    -26.396477
   2.40231    -26.396514    -26.396515
   2.45968    -26.396629    -26.396631
   2.51704    -26.396822    -26.396824
   2.57441    -26.397089    -26.397091
   2.63178    -26.397417    -26.397419
   2.68914    -26.397787    -26.397788
   2.74651    -26.398174    -26.398176
   2.80388    -26.398554    -26.398556
   2.86124    -26.398904    -26.398906
   2.91861    -26.399203    -26.399205
   2.97598    -26.399431    -26.399433
   3.03334    -26.399574    -26.399576
   3.09071    -26.399625    -26.399627
   3.09071    -26.399759    -26.399761
   3.14725    -26.399708    -26.399710
   3.20379    -26.399566    -26.399568
   3.26033    -26.399334    -26.399336
   3.31687    -26.399030    -26.399032
   3.37341    -26.398675    -26.398677
   3.42995    -26.398289    -26.398291
   3.48650    -26.397894    -26.397895
   3.54304    -26.397512    -26.397514
   3.59958    -26.397166    -26.397168
   3.65612    -26.396877    -26.396879
   3.71266    -26.396658    -26.396660
   3.76920    -26.396522    -26.396524
   3.82574    -26.396475    -26.396477
   3.82574    -26.396475    -26.396477
   3.88314    -26.396505    -26.396507
   3.94054    -26.396592    -26.396593
   3.99795    -26.396736    -26.396738
   4.05535    -26.396948    -26.396950
   4.11275    -26.397254    -26.397256
   4.17015    -26.397623    -26.397625
   4.22755    -26.398015    -26.398017
   4.28495    -26.398400    -26.398402
   4.34235    -26.398754    -26.398756
