Label,Energy (eV),Density (Spin Up) (states/eV),Density (Spin Down) (states/eV)
P$_p$,-21.86760508318789,0.0,0.0
P$_p$,-21.86260508318789,0.0,0.0
P$_p$,-21.85760508318789,0.0,0.0
P$_p$,-21.85260508318789,0.0,0.0
P$_p$,-21.84760508318789,0.0,0.0
P$_p$,-21.84260508318789,0.0,0.0
P$_p$,-21.83760508318789,0.0,0.0
P$_p$,-21.83260508318789,0.0,0.0
P$_p$,-21.82760508318789,0.0,0.0
P$_p$,-21.82260508318789,0.0,0.0
P$_p$,-21.81760508318789,0.0,0.0
P$_p$,-21.81260508318789,0.0,0.0
P$_p$,-21.80760508318789,0.0,0.0
P$_p$,-21.80260508318789,0.0,0.0
P$_p$,-21.79760508318789,0.0,0.0
P$_p$,-21.79260508318789,0.0,0.0
P$_p$,-21.78760508318789,0.0,0.0
P$_p$,-21.78260508318789,0.0,0.0
P$_p$,-21.77760508318789,0.0,0.0
P$_p$,-21.77260508318789,0.0,0.0
P$_p$,-21.767605083187892,0.0,0.0
P$_p$,-21.76260508318789,0.0,0.0
P$_p$,-21.75760508318789,0.0,0.0
P$_p$,-21.75260508318789,0.0,0.0
P$_p$,-21.74760508318789,0.0,0.0
P$_p$,-21.74260508318789,0.0,0.0
P$_p$,-21.73760508318789,0.0,0.0
P$_p$,-21.73260508318789,0.0,0.0
P$_p$,-21.72760508318789,0.0,0.0
P$_p$,-21.72260508318789,0.0,0.0
P$_p$,-21.71760508318789,0.0,0.0
P$_p$,-21.71260508318789,0.0,0.0
P$_p$,-21.70760508318789,0.0,0.0
P$_p$,-21.70260508318789,0.0,0.0
P$_p$,-21.69760508318789,0.0,0.0
P$_p$,-21.69260508318789,0.0,0.0
P$_p$,-21.68760508318789,0.0,0.0
P$_p$,-21.68260508318789,0.0,0.0
P$_p$,-21.67760508318789,0.0,0.0
P$_p$,-21.67260508318789,0.0,0.0
P$_p$,-21.66760508318789,0.0,0.0
P$_p$,-21.66260508318789,0.0,0.0
P$_p$,-21.65760508318789,0.0,0.0
P$_p$,-21.65260508318789,0.0,0.0
P$_p$,-21.64760508318789,0.0,0.0
P$_p$,-21.642605083187892,0.0,0.0
P$_p$,-21.63760508318789,0.0,0.0
P$_p$,-21.63260508318789,0.0,0.0
P$_p$,-21.62760508318789,0.0,0.0
P$_p$,-21.62260508318789,0.0,0.0
P$_p$,-21.61760508318789,0.0,0.0
P$_p$,-21.61260508318789,0.0,0.0
P$_p$,-21.60760508318789,0.0,0.0
P$_p$,-21.60260508318789,0.0,0.0
