#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  98  96
# Band-Index    1
   2.17907    -17.547449    -17.547449
   2.23375    -17.513313    -17.513314
   2.28844    -17.476099    -17.476100
   2.34312    -17.438618    -17.438618
   2.39780    -17.417710    -17.417710
   2.45249    -17.401453    -17.401453
   2.50717    -17.388125    -17.388125
   2.50717    -17.388125    -17.388125
   2.56539    -17.384942    -17.384942
   2.62360    -17.375544    -17.375544
   2.68182    -17.360436    -17.360436
   2.74004    -17.341848    -17.341848
   2.79826    -17.363847    -17.363847
   2.85647    -17.406233    -17.406233
   2.91469    -17.447817    -17.447817
   2.91469    -17.447817    -17.447817
   2.96937    -17.440835    -17.440835
   3.02406    -17.433079    -17.433079
   3.07874    -17.427404    -17.427404
   3.13342    -17.423831    -17.423831
   3.18811    -17.421710    -17.421710
   3.24279    -17.420230    -17.420230
   3.29747    -17.418826    -17.418826
   3.35215    -17.417243    -17.417243
   3.40684    -17.415512    -17.415512
   3.46152    -17.413834    -17.413835
   3.51620    -17.412449    -17.412450
   3.57089    -17.411553    -17.411554
   3.62557    -17.411248    -17.411249
   3.62557    -17.411248    -17.411249
   3.68279    -17.412231    -17.412232
   3.74000    -17.415065    -17.415066
   3.79722    -17.419397    -17.419398
   3.85443    -17.424684    -17.424685
   3.91165    -17.430277    -17.430277
   3.96887    -17.435505    -17.435505
   4.02608    -17.439758    -17.439759
   4.08330    -17.442529    -17.442529
   4.14052    -17.443486    -17.443487
   4.14052    -17.443486    -17.443487
   4.19873    -17.458549    -17.458550
   4.25695    -17.415573    -17.415573
   4.31517    -17.414353    -17.414353
   4.37339    -17.447964    -17.447963
   4.43160    -17.472618    -17.472618
   4.48982    -17.487614    -17.487613
   4.54804    -17.492634    -17.492633
   4.54804    -17.492634    -17.492633
   4.60526    -17.492615    -17.492614
   4.66247    -17.492542    -17.492541
   4.71969    -17.492391    -17.492390
   4.77691    -17.492145    -17.492145
   4.83412    -17.491818    -17.491817
   4.89134    -17.491449    -17.491449
   4.94856    -17.491110    -17.491109
   5.00577    -17.490865    -17.490865
   5.06299    -17.490776    -17.490775
 
# Band-Index    8
   5.06299    -17.374708    -17.374708
   5.00577    -17.374608    -17.374608
   4.94856    -17.374218    -17.374218
   4.89134    -17.373320    -17.373319
   4.83412    -17.371736    -17.371736
   4.77691    -17.369487    -17.369487
   4.71969    -17.366857    -17.366857
   4.66247    -17.364330    -17.364330
   4.60526    -17.362494    -17.362494
   4.54804    -17.361821    -17.361821
   4.54804    -17.361821    -17.361821
   4.48982    -17.355669    -17.355669
   4.43160    -17.337516    -17.337516
   4.37339    -17.329125    -17.329126
   4.31517    -17.371732    -17.371733
   4.25695    -17.372983    -17.372983
   4.19873    -17.400527    -17.400527
   4.14052    -17.442461    -17.442460
   4.14052    -17.442461    -17.442460
   4.08330    -17.441506    -17.441506
   4.02608    -17.438742    -17.438741
   3.96887    -17.434498    -17.434497
   3.91165    -17.429281    -17.429280
   3.85443    -17.423699    -17.423698
   3.79722    -17.418422    -17.418421
   3.74000    -17.414097    -17.414096
   3.68279    -17.411268    -17.411267
   3.62557    -17.410286    -17.410285
   3.62557    -17.410286    -17.410285
   3.57089    -17.410599    -17.410598
   3.51620    -17.411521    -17.411520
   3.46152    -17.412956    -17.412955
   3.40684    -17.414711    -17.414710
   3.35215    -17.416543    -17.416542
   3.29747    -17.418246    -17.418245
   3.24279    -17.419786    -17.419786
   3.18811    -17.421416    -17.421415
   3.13342    -17.423687    -17.423687
   3.07874    -17.427296    -17.427296
   3.02406    -17.432821    -17.432821
   2.96937    -17.440346    -17.440346
   2.91469    -17.446692    -17.446692
   2.91469    -17.446692    -17.446692
   2.85647    -17.405910    -17.405910
   2.79826    -17.363512    -17.363513
   2.74004    -17.341323    -17.341323
   2.68182    -17.360177    -17.360176
   2.62360    -17.375281    -17.375281
   2.56539    -17.384683    -17.384683
   2.50717    -17.387867    -17.387867
   2.50717    -17.387867    -17.387867
   2.45249    -17.386301    -17.386302
   2.39780    -17.405425    -17.405425
   2.34312    -17.432796    -17.432796
   2.28844    -17.444825    -17.444825
   2.23375    -17.452622    -17.452622
   2.17907    -17.455316    -17.455315
   2.12439    -17.452313    -17.452313
   2.06971    -17.443442    -17.443442
   2.01502    -17.429377    -17.429377
   1.96034    -17.411904    -17.411904
   1.90566    -17.394063    -17.394063
   1.85097    -17.380111    -17.380110
   1.79629    -17.374708    -17.374708
   1.79629    -17.374708    -17.374708
   1.73496    -17.386925    -17.386925
   1.67364    -17.412611    -17.412611
   1.61231    -17.433487    -17.433487
   1.55098    -17.438323    -17.438323
   1.48965    -17.427920    -17.427920
   1.42832    -17.408527    -17.408527
