#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  75  32
# Band-Index    1
   3.16267    -28.093849    -28.093788
   3.23141    -28.093777    -28.093716
   3.23141    -28.093777    -28.093716
   3.28842    -28.093843    -28.093782
   3.34544    -28.094042    -28.093981
   3.40246    -28.094375    -28.094314
   3.45948    -28.094831    -28.094770
   3.51649    -28.095395    -28.095334
   3.57351    -28.096038    -28.095976
   3.63053    -28.096718    -28.096655
   3.68755    -28.097385    -28.097322
   3.74456    -28.097984    -28.097920
   3.80158    -28.098458    -28.098394
   3.85860    -28.098765    -28.098700
   3.91562    -28.098873    -28.098807
 
# Band-Index    6
   3.91562    -28.088715    -28.088649
   3.85860    -28.088708    -28.088641
   3.80158    -28.088683    -28.088616
   3.74456    -28.088640    -28.088573
   3.68755    -28.088573    -28.088505
   3.63053    -28.088481    -28.088413
   3.57351    -28.088362    -28.088295
   3.51649    -28.088218    -28.088150
   3.45948    -28.088062    -28.087994
   3.40246    -28.087907    -28.087840
   3.34544    -28.087772    -28.087704
   3.28842    -28.087682    -28.087615
   3.23141    -28.087651    -28.087583
   3.23141    -28.087651    -28.087583
   3.16267    -28.087665    -28.087597
   3.09394    -28.087705    -28.087637
   3.02521    -28.087766    -28.087699
   2.95648    -28.087847    -28.087779
   2.88775    -28.087945    -28.087877
   2.88775    -28.088606    -28.088539
   2.83306    -28.088624    -28.088556
   2.77837    -28.088638    -28.088570
   2.72368    -28.088649    -28.088581
   2.66899    -28.088657    -28.088590
   2.61430    -28.088663    -28.088596
   2.55961    -28.088668    -28.088601
   2.50492    -28.088674    -28.088607
   2.45023    -28.088680    -28.088613
   2.39554    -28.088688    -28.088621
   2.34085    -28.088696    -28.088629
   2.28616    -28.088704    -28.088637
   2.23147    -28.088711    -28.088644
   2.17678    -28.088714    -28.088647
   2.12209    -28.088715    -28.088649
   2.12209    -28.088715    -28.088649
   2.06778    -28.088726    -28.088659
   2.01347    -28.088753    -28.088687
   1.95917    -28.088797    -28.088730
   1.90486    -28.088853    -28.088786
   1.85055    -28.088917    -28.088850
   1.79625    -28.088983    -28.088916
   1.74194    -28.089048    -28.088981
   1.68763    -28.089107    -28.089040
   1.63333    -28.089159    -28.089092
   1.57902    -28.089197    -28.089130
   1.52471    -28.089221    -28.089154
   1.47041    -28.089229    -28.089162
   1.47041    -28.089229    -28.089162
   1.41012    -28.089211    -28.089144
   1.34983    -28.089155    -28.089087
   1.28955    -28.089056    -28.088988
   1.22926    -28.088914    -28.088847
   1.16897    -28.088734    -28.088666
   1.10868    -28.088526    -28.088458
   1.04840    -28.088315    -28.088247
   1.04840    -28.087674    -28.087606
   0.99112    -28.087773    -28.087705
   0.93385    -28.087877    -28.087810
   0.87657    -28.087987    -28.087919
   0.81929    -28.088100    -28.088033
   0.76202    -28.088214    -28.088147
   0.70474    -28.088328    -28.088260
   0.64747    -28.088437    -28.088369
   0.59019    -28.088534    -28.088467
   0.53292    -28.088616    -28.088549
   0.47564    -28.088680    -28.088613
   0.41836    -28.088721    -28.088654
   0.36109    -28.088735    -28.088668
   0.36109    -28.088735    -28.088668
   0.30091    -28.088732    -28.088665
   0.24073    -28.088729    -28.088662
   0.18054    -28.088728    -28.088661
   0.12036    -28.088724    -28.088657
   0.06018    -28.088718    -28.088651
   0.00000    -28.088715    -28.088649
 
# Band-Index    7
   0.00000    -27.991833    -27.991831
   0.06018    -27.991834    -27.991831
   0.12036    -27.991833    -27.991831
   0.18054    -27.991830    -27.991827
   0.24073    -27.991826    -27.991823
   0.30091    -27.991824    -27.991822
   0.36109    -27.991827    -27.991824
   0.36109    -27.991827    -27.991824
   0.41836    -27.991816    -27.991814
   0.47564    -27.991786    -27.991784
   0.53292    -27.991741    -27.991738
   0.59019    -27.991683    -27.991681
   0.64747    -27.991617    -27.991614
   0.70474    -27.991544    -27.991542
   0.76202    -27.991472    -27.991469
   0.81929    -27.991400    -27.991398
   0.87657    -27.991332    -27.991329
   0.93385    -27.991267    -27.991264
   0.99112    -27.991206    -27.991203
   1.04840    -27.991149    -27.991147
   1.04840    -27.992009    -27.992007
   1.10868    -27.992072    -27.992069
   1.16897    -27.992134    -27.992132
   1.22926    -27.992192    -27.992189
   1.28955    -27.992240    -27.992238
   1.34983    -27.992277    -27.992274
   1.41012    -27.992298    -27.992296
   1.47041    -27.992304    -27.992302
   1.47041    -27.992304    -27.992302
   1.52471    -27.992297    -27.992294
   1.57902    -27.992274    -27.992271
   1.63333    -27.992238    -27.992235
   1.68763    -27.992190    -27.992188
   1.74194    -27.992135    -27.992132
   1.79625    -27.992075    -27.992073
   1.85055    -27.992015    -27.992012
   1.90486    -27.991957    -27.991954
   1.95917    -27.991907    -27.991904
   2.01347    -27.991868    -27.991865
   2.06778    -27.991843    -27.991840
   2.12209    -27.991833    -27.991831
   2.12209    -27.991833    -27.991831
   2.17678    -27.991834    -27.991832
   2.23147    -27.991837    -27.991834
   2.28616    -27.991840    -27.991838
   2.34085    -27.991847    -27.991845
   2.39554    -27.991861    -27.991858
   2.45023    -27.991880    -27.991877
   2.50492    -27.991907    -27.991905
   2.55961    -27.991942    -27.991939
   2.61430    -27.991983    -27.991980
   2.66899    -27.992029    -27.992026
   2.72368    -27.992077    -27.992074
   2.77837    -27.992126    -27.992123
   2.83306    -27.992174    -27.992171
   2.88775    -27.992218    -27.992216
   2.88775    -27.991515    -27.991512
   2.95648    -27.991517    -27.991514
   3.02521    -27.991530    -27.991528
   3.09394    -27.991546    -27.991544
   3.16267    -27.991558    -27.991555
   3.23141    -27.991562    -27.991560
   3.23141    -27.991562    -27.991560
   3.28842    -27.991567    -27.991565
   3.34544    -27.991583    -27.991581
   3.40246    -27.991609    -27.991607
   3.45948    -27.991640    -27.991638
   3.51649    -27.991675    -27.991672
   3.57351    -27.991713    -27.991710
   3.63053    -27.991747    -27.991744
   3.68755    -27.991777    -27.991774
   3.74456    -27.991802    -27.991799
   3.80158    -27.991819    -27.991817
   3.85860    -27.991831    -27.991828
   3.91562    -27.991833    -27.991831
 
# Band-Index    8
   3.91562    -27.976419    -27.976439
   3.85860    -27.976419    -27.976439
   3.80158    -27.976416    -27.976436
   3.74456    -27.976411    -27.976431
   3.68755    -27.976403    -27.976423
   3.63053    -27.976392    -27.976413
   3.57351    -27.976379    -27.976399
   3.51649    -27.976362    -27.976382
   3.45948    -27.976345    -27.976365
   3.40246    -27.976330    -27.976350
   3.34544    -27.976316    -27.976336
   3.28842    -27.976308    -27.976328
   3.23141    -27.976305    -27.976326
   3.23141    -27.976305    -27.976326
   3.16267    -27.976301    -27.976321
   3.09394    -27.976288    -27.976308
   3.02521    -27.976270    -27.976290
   2.95648    -27.976254    -27.976274
   2.88775    -27.976247    -27.976267
   2.88775    -27.976952    -27.976972
   2.83306    -27.976907    -27.976927
   2.77837    -27.976855    -27.976875
   2.72368    -27.976800    -27.976820
   2.66899    -27.976743    -27.976763
   2.61430    -27.976684    -27.976705
   2.55961    -27.976629    -27.976649
   2.50492    -27.976578    -27.976598
   2.45023    -27.976533    -27.976553
   2.39554    -27.976496    -27.976516
   2.34085    -27.976466    -27.976486
   2.28616    -27.976445    -27.976465
   2.23147    -27.976431    -27.976451
   2.17678    -27.976422    -27.976442
   2.12209    -27.976419    -27.976439
   2.12209    -27.976419    -27.976439
   2.06778    -27.976430    -27.976450
   2.01347    -27.976460    -27.976480
   1.95917    -27.976507    -27.976527
   1.90486    -27.976568    -27.976588
   1.85055    -27.976638    -27.976658
   1.79625    -27.976712    -27.976732
   1.74194    -27.976785    -27.976805
   1.68763    -27.976854    -27.976874
   1.63333    -27.976913    -27.976933
   1.57902    -27.976957    -27.976977
   1.52471    -27.976986    -27.977006
   1.47041    -27.976995    -27.977016
   1.47041    -27.976995    -27.977016
   1.41012    -27.976991    -27.977011
   1.34983    -27.976975    -27.976995
   1.28955    -27.976946    -27.976966
   1.22926    -27.976907    -27.976927
   1.16897    -27.976858    -27.976878
   1.10868    -27.976803    -27.976823
   1.04840    -27.976745    -27.976765
   1.04840    -27.975880    -27.975900
   0.99112    -27.975934    -27.975954
   0.93385    -27.975989    -27.976009
   0.87657    -27.976046    -27.976066
   0.81929    -27.976103    -27.976123
   0.76202    -27.976160    -27.976180
   0.70474    -27.976217    -27.976237
   0.64747    -27.976273    -27.976293
   0.59019    -27.976323    -27.976343
   0.53292    -27.976367    -27.976387
   0.47564    -27.976402    -27.976422
   0.41836    -27.976425    -27.976445
   0.36109    -27.976433    -27.976453
   0.36109    -27.976433    -27.976453
   0.30091    -27.976429    -27.976449
   0.24073    -27.976426    -27.976447
   0.18054    -27.976426    -27.976446
   0.12036    -27.976423    -27.976443
   0.06018    -27.976420    -27.976440
   0.00000    -27.976419    -27.976439
 
# Band-Index    9
   0.00000    -27.953135    -27.953139
   0.06018    -27.953136    -27.953140
   0.12036    -27.953137    -27.953141
   0.18054    -27.953138    -27.953142
   0.24073    -27.953137    -27.953141
   0.30091    -27.953138    -27.953142
   0.36109    -27.953138    -27.953143
   0.36109    -27.953138    -27.953143
   0.41836    -27.953165    -27.953169
   0.47564    -27.953245    -27.953249
   0.53292    -27.953379    -27.953383
   0.59019    -27.953571    -27.953575
   0.64747    -27.953821    -27.953825
   0.70474    -27.954126    -27.954130
   0.76202    -27.954489    -27.954493
   0.81929    -27.954896    -27.954900
   0.87657    -27.955342    -27.955346
   0.93385    -27.955812    -27.955817
   0.99112    -27.956299    -27.956303
   1.04840    -27.956787    -27.956792
   1.04840    -27.956984    -27.956988
   1.10868    -27.957553    -27.957557
   1.16897    -27.958110    -27.958113
   1.22926    -27.958632    -27.958635
   1.28955    -27.959090    -27.959094
   1.34983    -27.959453    -27.959457
   1.41012    -27.959685    -27.959689
   1.47041    -27.959764    -27.959767
   1.47041    -27.959764    -27.959767
   1.52471    -27.959650    -27.959653
   1.57902    -27.959315    -27.959319
   1.63333    -27.958781    -27.958784
   1.68763    -27.958087    -27.958090
   1.74194    -27.957281    -27.957284
   1.79625    -27.956416    -27.956420
   1.85055    -27.955560    -27.955563
   1.90486    -27.954765    -27.954768
   1.95917    -27.954084    -27.954088
   2.01347    -27.953566    -27.953570
   2.06778    -27.953244    -27.953248
   2.12209    -27.953135    -27.953139
   2.12209    -27.953135    -27.953139
   2.17678    -27.953160    -27.953164
   2.23147    -27.953239    -27.953243
   2.28616    -27.953372    -27.953376
   2.34085    -27.953561    -27.953565
   2.39554    -27.953807    -27.953811
   2.45023    -27.954109    -27.954113
   2.50492    -27.954463    -27.954467
   2.55961    -27.954864    -27.954868
   2.61430    -27.955305    -27.955309
   2.66899    -27.955776    -27.955780
   2.72368    -27.956267    -27.956271
   2.77837    -27.956766    -27.956770
   2.83306    -27.957261    -27.957265
   2.88775    -27.957735    -27.957739
   2.88775    -27.956862    -27.956866
   2.95648    -27.955558    -27.955563
   3.02521    -27.954307    -27.954312
   3.09394    -27.953278    -27.953282
   3.16267    -27.952606    -27.952611
   3.23141    -27.952372    -27.952377
   3.23141    -27.952372    -27.952377
   3.28842    -27.952382    -27.952387
   3.34544    -27.952412    -27.952417
   3.40246    -27.952463    -27.952467
   3.45948    -27.952530    -27.952534
   3.51649    -27.952613    -27.952618
   3.57351    -27.952708    -27.952713
   3.63053    -27.952810    -27.952814
   3.68755    -27.952910    -27.952914
   3.74456    -27.953000    -27.953004
   3.80158    -27.953072    -27.953076
   3.85860    -27.953119    -27.953123
   3.91562    -27.953135    -27.953139
 
# Band-Index   10
   3.91562    -27.943901    -27.943903
   3.85860    -27.943799    -27.943801
   3.80158    -27.943505    -27.943507
   3.74456    -27.943044    -27.943045
   3.68755    -27.942444    -27.942445
   3.63053    -27.941753    -27.941755
   3.57351    -27.941024    -27.941025
   3.51649    -27.940303    -27.940305
   3.45948    -27.939641    -27.939643
   3.40246    -27.939081    -27.939082
   3.34544    -27.938653    -27.938654
   3.28842    -27.938389    -27.938390
   3.23141    -27.938299    -27.938301
   3.23141    -27.938299    -27.938301
   3.16267    -27.938369    -27.938370
   3.09394    -27.938568    -27.938570
   3.02521    -27.938881    -27.938882
   2.95648    -27.939285    -27.939286
   2.88775    -27.939760    -27.939762
   2.88775    -27.940028    -27.940030
   2.83306    -27.940274    -27.940276
   2.77837    -27.940543    -27.940545
   2.72368    -27.940835    -27.940837
   2.66899    -27.941150    -27.941152
   2.61430    -27.941485    -27.941487
   2.55961    -27.941835    -27.941837
   2.50492    -27.942198    -27.942200
   2.45023    -27.942561    -27.942562
   2.39554    -27.942911    -27.942913
   2.34085    -27.943234    -27.943235
   2.28616    -27.943509    -27.943511
   2.23147    -27.943721    -27.943722
   2.17678    -27.943854    -27.943855
   2.12209    -27.943901    -27.943903
   2.12209    -27.943901    -27.943903
   2.06778    -27.943899    -27.943901
   2.01347    -27.943891    -27.943893
   1.95917    -27.943876    -27.943878
   1.90486    -27.943853    -27.943855
   1.85055    -27.943817    -27.943820
   1.79625    -27.943773    -27.943775
   1.74194    -27.943725    -27.943728
   1.68763    -27.943678    -27.943680
   1.63333    -27.943635    -27.943638
   1.57902    -27.943602    -27.943604
   1.52471    -27.943579    -27.943582
   1.47041    -27.943572    -27.943575
   1.47041    -27.943572    -27.943575
   1.41012    -27.943450    -27.943453
   1.34983    -27.943091    -27.943094
   1.28955    -27.942521    -27.942524
   1.22926    -27.941798    -27.941800
   1.16897    -27.940990    -27.940993
   1.10868    -27.940190    -27.940192
   1.04840    -27.939492    -27.939494
   1.04840    -27.940137    -27.940139
   0.99112    -27.940451    -27.940453
   0.93385    -27.940794    -27.940796
   0.87657    -27.941164    -27.941165
   0.81929    -27.941555    -27.941556
   0.76202    -27.941960    -27.941962
   0.70474    -27.942369    -27.942371
   0.64747    -27.942771    -27.942773
   0.59019    -27.943140    -27.943142
   0.53292    -27.943458    -27.943460
   0.47564    -27.943704    -27.943706
   0.41836    -27.943859    -27.943861
   0.36109    -27.943911    -27.943913
   0.36109    -27.943911    -27.943913
   0.30091    -27.943910    -27.943912
   0.24073    -27.943907    -27.943909
   0.18054    -27.943906    -27.943908
   0.12036    -27.943904    -27.943906
   0.06018    -27.943902    -27.943904
   0.00000    -27.943901    -27.943903
 
# Band-Index   11
   0.00000    -27.931985    -27.932009
   0.06018    -27.931985    -27.932009
   0.12036    -27.931985    -27.932008
   0.18054    -27.931982    -27.932006
   0.24073    -27.931979    -27.932003
